measure calculation,annex,country,fishing_activity,fishing_capacity,gt_days_at_sea,no_vessels,nominal_effort,regulated area,regulated gear,specon,vessel length,year
726655,BOB,FRA,,,47349,78,726655,8A-BOB,TRAMMEL,NONE,U10M,2007
149630,BOB,FRA,,,9306,13,149630,8B-BOB,TRAMMEL,NONE,U10M,2007
18.4,BOB,ENG,,18.4,0.67,1,18.4,8B-BOB,DREDGE,NONE,U10M,2008
104.4,BOB,ENG,,104.4,1.52,1,104.4,8B-BOB,LONGLINE,NONE,U10M,2008
87829,BOB,FRA,,,6548,15,87829,8A-BOB,DREDGE,NONE,U10M,2008
2100,BOB,FRA,,,310,1,2100,8B-BOB,DREDGE,NONE,U10M,2008
420628,BOB,FRA,,,26774,35,420628,8A-BOB,GILL,NONE,U10M,2008
301690,BOB,FRA,,,15796,21,301690,8B-BOB,GILL,NONE,U10M,2008
439161,BOB,FRA,,,26505,91,439161,8A-BOB,LONGLINE,NONE,U10M,2008
95730,BOB,FRA,,,5028,19,95730,8B-BOB,LONGLINE,NONE,U10M,2008
759604,BOB,FRA,,,52470,311,759604,8A-BOB,NONE,NONE,U10M,2008
71801,BOB,FRA,,,6965,42,71801,8B-BOB,NONE,NONE,U10M,2008
274566,BOB,FRA,,,22993,27,274566,8A-BOB,OTTER,NONE,U10M,2008
15737,BOB,FRA,,,1832,2,15737,8B-BOB,OTTER,NONE,U10M,2008
1419,BOB,FRA,,,55,1,1419,8A-BOB,PEL_TRAWL,NONE,U10M,2008
244027,BOB,FRA,,,18422,49,244027,8A-BOB,POTS,NONE,U10M,2008
6753,BOB,FRA,,,433,4,6753,8B-BOB,POTS,NONE,U10M,2008
558403,BOB,FRA,,,38337,68,558403,8A-BOB,TRAMMEL,NONE,U10M,2008
193300,BOB,FRA,,,8934,14,193300,8B-BOB,TRAMMEL,NONE,U10M,2008
120070.19,BOB,FRA,1363.2,7879,8914.84,56,120070.19,8A-BOB,DREDGE,NONE,U10M,2009
1938.19,BOB,FRA,38.73,416,99.67,5,1938.19,8B-BOB,DREDGE,NONE,U10M,2009
609355.55,BOB,FRA,8244.38,17380,33839.56,49,609355.55,8A-BOB,GILL,NONE,U10M,2009
284396.73,BOB,FRA,4104.77,8706,9060.48,13,284396.73,8B-BOB,GILL,NONE,U10M,2009
1328601.75,BOB,FRA,14919.23,20728,64400.71,146,1328601.75,8A-BOB,LONGLINE,NONE,U10M,2009
212051.38,BOB,FRA,2704.3,3575,10242.52,40,212051.38,8B-BOB,LONGLINE,NONE,U10M,2009
483883.18,BOB,FRA,5387.19,11757,37242.07,33,483883.18,8A-BOB,OTTER,NONE,U10M,2009
6762.06,BOB,FRA,97.94,589,696.91,3,6762.06,8B-BOB,OTTER,NONE,U10M,2009
81,BOB,FRA,1,81,3.8,1,81,8A-BOB,PEL_SEINE,NONE,U10M,2009
8331.81,BOB,FRA,102.21,423,758.84,3,8331.81,8A-BOB,PEL_TRAWL,NONE,U10M,2009
162.68,BOB,FRA,2.47,66,5.32,1,162.68,8B-BOB,PEL_TRAWL,NONE,U10M,2009
624368.62,BOB,FRA,7907.43,12710,37102.52,140,624368.62,8A-BOB,POTS,NONE,U10M,2009
74539.8,BOB,FRA,1316.38,2606,2181.08,17,74539.8,8B-BOB,POTS,NONE,U10M,2009
600367.63,BOB,FRA,7128.32,23235,33266.17,75,600367.63,8A-BOB,TRAMMEL,NONE,U10M,2009
124605.12,BOB,FRA,1671.05,4765,3824.73,15,124605.12,8B-BOB,TRAMMEL,NONE,U10M,2009
59,BOB,ENG,,59,5.37,1,59,8B-BOB,POTS,NONE,U10M,2010
1919,BOB,FRA,23,161,129.1,1,1919,8A-BOB,BEAM,NONE,U10M,2010
102401.44,BOB,FRA,1267,3575,7381.24,24,102401.44,8A-BOB,DREDGE,NONE,U10M,2010
17042.44,BOB,FRA,189.08,619,446.77,5,17042.44,8B-BOB,DREDGE,NONE,U10M,2010
799869.71,BOB,FRA,10343.15,23383,44919.36,60,799869.71,8A-BOB,GILL,NONE,U10M,2010
355248.3,BOB,FRA,5031.47,12242,11770.63,19,355248.3,8B-BOB,GILL,NONE,U10M,2010
1455922.4,BOB,FRA,16493.05,20229,72991.86,149,1455922.4,8A-BOB,LONGLINE,NONE,U10M,2010
194024.68,BOB,FRA,2301.72,4079,9178.16,36,194024.68,8B-BOB,LONGLINE,NONE,U10M,2010
588725.13,BOB,FRA,6613.19,13115,47278.45,30,588725.13,8A-BOB,OTTER,NONE,U10M,2010
7021.69,BOB,FRA,90.4,549,470.52,2,7021.69,8B-BOB,OTTER,NONE,U10M,2010
222,BOB,FRA,3,81,11.62,1,222,8A-BOB,PEL_SEINE,NONE,U10M,2010
4484.72,BOB,FRA,56.15,586,189.59,3,4484.72,8A-BOB,PEL_TRAWL,NONE,U10M,2010
304.66,BOB,FRA,8.23,37,8.23,1,304.66,8B-BOB,PEL_TRAWL,NONE,U10M,2010
855849.71,BOB,FRA,10990.31,12853,49504.68,142,855849.71,8A-BOB,POTS,NONE,U10M,2010
89772.64,BOB,FRA,1730.98,3521,2671.77,21,89772.64,8B-BOB,POTS,NONE,U10M,2010
634192.37,BOB,FRA,7384.29,25160,35124.6,59,634192.37,8A-BOB,TRAMMEL,NONE,U10M,2010
202385.9,BOB,FRA,2624.38,7688,6252.88,18,202385.9,8B-BOB,TRAMMEL,NONE,U10M,2010
968,BOB,FRA,11,88,41.69,1,968,8A-BOB,BEAM,NONE,U10M,2011
109501.99,BOB,FRA,1424.32,4188,7684.25,20,109501.99,8A-BOB,DREDGE,NONE,U10M,2011
20374,BOB,FRA,150,662,353.68,4,20374,8B-BOB,DREDGE,NONE,U10M,2011
704709.94,BOB,FRA,9350.03,18491,39922.84,51,704709.94,8A-BOB,GILL,NONE,U10M,2011
412051.08,BOB,FRA,5758.2,13078,13193.1,22,412051.08,8B-BOB,GILL,NONE,U10M,2011
1484120.31,BOB,FRA,16849.26,21897,75149.47,147,1484120.31,8A-BOB,LONGLINE,NONE,U10M,2011
214768.12,BOB,FRA,2460.8,4364,8930.95,33,214768.12,8B-BOB,LONGLINE,NONE,U10M,2011
547777.22,BOB,FRA,6128.79,12853,44580.44,27,547777.22,8A-BOB,OTTER,NONE,U10M,2011
6726.66,BOB,FRA,97.26,146,696.32,1,6726.66,8B-BOB,OTTER,NONE,U10M,2011
714,BOB,FRA,28,88,38.99,2,714,8A-BOB,PEL_SEINE,NONE,U10M,2011
4015.04,BOB,FRA,37.21,322,281.36,2,4015.04,8A-BOB,PEL_TRAWL,NONE,U10M,2011
531.19,BOB,FRA,7.59,147,10.64,1,531.19,8B-BOB,PEL_TRAWL,NONE,U10M,2011
962847.16,BOB,FRA,11818.13,13678,54448.59,150,962847.16,8A-BOB,POTS,NONE,U10M,2011
109093.13,BOB,FRA,1916.67,3662,3472.93,23,109093.13,8B-BOB,POTS,NONE,U10M,2011
646827.26,BOB,FRA,7388.37,22410,35001.41,59,646827.26,8A-BOB,TRAMMEL,NONE,U10M,2011
202478.93,BOB,FRA,2560.93,7596,5924.57,20,202478.93,8B-BOB,TRAMMEL,NONE,U10M,2011
1320,BOB,FRA,15,88,56.85,1,1320,8A-BOB,BEAM,NONE,U10M,2012
264,BOB,FRA,3,88,22.77,1,264,8A-BOB,DEM_SEINE,NONE,U10M,2012
205586.28,BOB,FRA,2396.59,7271,13901.52,40,205586.28,8A-BOB,DREDGE,NONE,U10M,2012
12074.74,BOB,FRA,107.79,524,280.6,6,12074.74,8B-BOB,DREDGE,NONE,U10M,2012
531810.36,BOB,FRA,6707.56,18962,28074.13,49,531810.36,8A-BOB,GILL,NONE,U10M,2012
370848.97,BOB,FRA,4959.11,14362,10929.42,21,370848.97,8B-BOB,GILL,NONE,U10M,2012
1285130.36,BOB,FRA,14477.82,19560,64275.59,132,1285130.36,8A-BOB,LONGLINE,NONE,U10M,2012
238563.91,BOB,FRA,2472.15,4017,9635.24,36,238563.91,8B-BOB,LONGLINE,NONE,U10M,2012
544873.92,BOB,FRA,6022.23,14647,45637.08,31,544873.92,8A-BOB,OTTER,NONE,U10M,2012
8510.27,BOB,FRA,133.44,444,963.33,2,8510.27,8B-BOB,OTTER,NONE,U10M,2012
821.95,BOB,FRA,10.64,176,56.06,2,821.95,8A-BOB,PEL_TRAWL,NONE,U10M,2012
396,BOB,FRA,9,44,27,1,396,8B-BOB,PEL_TRAWL,NONE,U10M,2012
937213.22,BOB,FRA,11632.81,13871,52525.88,147,937213.22,8A-BOB,POTS,NONE,U10M,2012
108793.28,BOB,FRA,1904.85,4051,3525.88,26,108793.28,8B-BOB,POTS,NONE,U10M,2012
714912.73,BOB,FRA,8023.32,20919,37365.3,58,714912.73,8A-BOB,TRAMMEL,NONE,U10M,2012
227849.4,BOB,FRA,2714.97,8734,6907.63,23,227849.4,8B-BOB,TRAMMEL,NONE,U10M,2012
4656,BOB,FRA,59.5,147,249.91,1,4656,8A-BOB,BEAM,NONE,U10M,2013
169600,BOB,FRA,1885.66,5007,11459.25,39,169600,8A-BOB,DREDGE,NONE,U10M,2013
29157,BOB,FRA,240.5,584,553.76,4,29157,8B-BOB,DREDGE,NONE,U10M,2013
719922.23,BOB,FRA,8898.42,15918,40017.29,57,719922.23,8A-BOB,GILL,NONE,U10M,2013
408206.97,BOB,FRA,5085.57,9412,12217.93,26,408206.97,8B-BOB,GILL,NONE,U10M,2013
918256.83,BOB,FRA,10169.83,12895,46709.7,154,918256.83,8A-BOB,LONGLINE,NONE,U10M,2013
184531.83,BOB,FRA,1737,3126,7112.68,34,184531.83,8B-BOB,LONGLINE,NONE,U10M,2013
434536.01,BOB,FRA,4961.33,5970,37027.78,29,434536.01,8A-BOB,OTTER,NONE,U10M,2013
259,BOB,FRA,3.5,74,28.18,1,259,8B-BOB,OTTER,NONE,U10M,2013
108,BOB,FRA,4,27,3.4,1,108,8A-BOB,PEL_SEINE,NONE,U10M,2013
48941.33,BOB,FRA,614.67,7008,2594.75,89,48941.33,8A-BOB,PEL_TRAWL,NONE,U10M,2013
2743,BOB,FRA,44.5,778,90.45,11,2743,8B-BOB,PEL_TRAWL,NONE,U10M,2013
764326.75,BOB,FRA,9752,10677,43835.09,138,764326.75,8A-BOB,POTS,NONE,U10M,2013
72021.84,BOB,FRA,1193.18,3275,2202.9,47,72021.84,8B-BOB,POTS,NONE,U10M,2013
206908.5,BOB,FRA,2530.59,7556,10756.2,33,206908.5,8A-BOB,TRAMMEL,NONE,U10M,2013
177541.84,BOB,FRA,2034.83,4400,4692.03,24,177541.84,8B-BOB,TRAMMEL,NONE,U10M,2013
29.8,BOB,ENG,,29.8,3.38,1,29.8,8B-BOB,POTS,NONE,U10M,2014
1936,BOB,FRA,22,88,83.38,1,1936,8A-BOB,BEAM,NONE,U10M,2014
152824.3,BOB,FRA,1623.55,3683,10980.03,22,152824.3,8A-BOB,DREDGE,NONE,U10M,2014
23436.24,BOB,FRA,166.56,522,351.15,3,23436.24,8B-BOB,DREDGE,NONE,U10M,2014
645620.49,BOB,FRA,7755.62,14884,33627.89,56,645620.49,8A-BOB,GILL,NONE,U10M,2014
421872.06,BOB,FRA,5324.61,9159,11671.75,28,421872.06,8B-BOB,GILL,NONE,U10M,2014
1276146.41,BOB,FRA,14210.24,15326,63342.39,185,1276146.41,8A-BOB,LONGLINE,NONE,U10M,2014
232350.91,BOB,FRA,2420.85,3718,9862.09,42,232350.91,8B-BOB,LONGLINE,NONE,U10M,2014
251899.25,BOB,FRA,3535.65,15469,12477.5,205,251899.25,8A-BOB,NONE,NONE,U10M,2014
163878.2,BOB,FRA,2768.96,5744,5387.85,94,163878.2,8B-BOB,NONE,NONE,U10M,2014
496288.39,BOB,FRA,5558.83,6850,41502.22,28,496288.39,8A-BOB,OTTER,NONE,U10M,2014
7990.3,BOB,FRA,154.37,204,766.68,3,7990.3,8B-BOB,OTTER,NONE,U10M,2014
208.63,BOB,FRA,3.6,58,14.39,1,208.63,8A-BOB,PEL_TRAWL,NONE,U10M,2014
37,BOB,FRA,1,37,1,1,37,8B-BOB,PEL_TRAWL,NONE,U10M,2014
748335.23,BOB,FRA,9215.66,10559,43185.12,131,748335.23,8A-BOB,POTS,NONE,U10M,2014
73531.27,BOB,FRA,1268.76,2613,2467.03,38,73531.27,8B-BOB,POTS,NONE,U10M,2014
448900.45,BOB,FRA,5016,15549,24308.61,70,448900.45,8A-BOB,TRAMMEL,NONE,U10M,2014
157574.03,BOB,FRA,1598.37,4593,4915.07,23,157574.03,8B-BOB,TRAMMEL,NONE,U10M,2014
93736.32,BOB,FRA,996.42,4122,6462.18,25,93736.32,8A-BOB,DREDGE,NONE,U10M,2015
1064,BOB,FRA,14,177,35.35,2,1064,8B-BOB,DREDGE,NONE,U10M,2015
563809.74,BOB,FRA,6810.82,14810,29929.33,44,563809.74,8A-BOB,GILL,NONE,U10M,2015
357338.02,BOB,FRA,4269.46,9732,10798.97,16,357338.02,8B-BOB,GILL,NONE,U10M,2015
1130575.34,BOB,FRA,11862.23,17780,54286.46,132,1130575.34,8A-BOB,LONGLINE,NONE,U10M,2015
207358.59,BOB,FRA,2105.94,3625,9429.57,35,207358.59,8B-BOB,LONGLINE,NONE,U10M,2015
390481.82,BOB,FRA,4351.88,11485,32196.59,22,390481.82,8A-BOB,OTTER,NONE,U10M,2015
3024.21,BOB,FRA,59.94,213,285.65,1,3024.21,8B-BOB,OTTER,NONE,U10M,2015
174,BOB,FRA,2,87,10.24,1,174,8A-BOB,PEL_TRAWL,NONE,U10M,2015
611317.37,BOB,FRA,7529.37,10901,36546.97,113,611317.37,8A-BOB,POTS,NONE,U10M,2015
66865.3,BOB,FRA,903.4,2420,1956.66,14,66865.3,8B-BOB,POTS,NONE,U10M,2015
485628.24,BOB,FRA,5617.36,18937,25789.51,54,485628.24,8A-BOB,TRAMMEL,NONE,U10M,2015
98423.64,BOB,FRA,1076.72,6014,2736.04,16,98423.64,8B-BOB,TRAMMEL,NONE,U10M,2015
167536.67,BOB,FRA,1793.18,5055,11692.13,31,167536.67,8A-BOB,DREDGE,NONE,U10M,2016
3790.88,BOB,FRA,42.03,488,94.6,5,3790.88,8B-BOB,DREDGE,NONE,U10M,2016
649106.95,BOB,FRA,7845.41,19127,33829.66,38,649106.95,8A-BOB,GILL,NONE,U10M,2016
494907.45,BOB,FRA,5598.22,14673,13794.01,22,494907.45,8B-BOB,GILL,NONE,U10M,2016
1323364.99,BOB,FRA,13851.11,19997,62655.4,132,1323364.99,8A-BOB,LONGLINE,NONE,U10M,2016
243472.12,BOB,FRA,2571.68,4989,11068.33,37,243472.12,8B-BOB,LONGLINE,NONE,U10M,2016
14,BOB,FRA,1,14,0.92,1,14,8A-BOB,NONE,NONE,U10M,2016
445949.43,BOB,FRA,4969.89,12497,37305.16,26,445949.43,8A-BOB,OTTER,NONE,U10M,2016
54,BOB,FRA,1,54,5.94,1,54,8B-BOB,OTTER,NONE,U10M,2016
10461.39,BOB,FRA,95.1,330,860.68,1,10461.39,8A-BOB,PEL_TRAWL,NONE,U10M,2016
715575.29,BOB,FRA,8956.4,11586,40745.35,130,715575.29,8A-BOB,POTS,NONE,U10M,2016
113143.88,BOB,FRA,1487.93,3343,2933,23,113143.88,8B-BOB,POTS,NONE,U10M,2016
505092.42,BOB,FRA,6256.99,18933,27875.59,57,505092.42,8A-BOB,TRAMMEL,NONE,U10M,2016
145847.12,BOB,FRA,1561.2,6501,4687.07,16,145847.12,8B-BOB,TRAMMEL,NONE,U10M,2016
6139.46,BOB,FRA,66.21,480,454.41,2,6139.46,8A-BOB,DREDGE,SBCIIIART5,U10M,2009
639,BOB,FRA,9,71,27,1,639,8B-BOB,DREDGE,SBCIIIART5,U10M,2009
9257.85,BOB,FRA,92.13,529,747.79,2,9257.85,8A-BOB,GILL,SBCIIIART5,U10M,2009
36325.81,BOB,FRA,201.17,2142,1077.44,4,36325.81,8B-BOB,GILL,SBCIIIART5,U10M,2009
63402.04,BOB,FRA,558.9,1230,3943.16,6,63402.04,8A-BOB,LONGLINE,SBCIIIART5,U10M,2009
6087.84,BOB,FRA,25.91,235,153.62,1,6087.84,8B-BOB,LONGLINE,SBCIIIART5,U10M,2009
56071.86,BOB,FRA,537.46,1154,4578.98,3,56071.86,8A-BOB,OTTER,SBCIIIART5,U10M,2009
572.56,BOB,FRA,5.03,239,20.31,2,572.56,8A-BOB,POTS,SBCIIIART5,U10M,2009
3747,BOB,FRA,21,235,89.79,1,3747,8B-BOB,POTS,SBCIIIART5,U10M,2009
76274.09,BOB,FRA,656.38,1913,3792.3,10,76274.09,8A-BOB,TRAMMEL,SBCIIIART5,U10M,2009
50848.2,BOB,FRA,334.91,1655,1739.55,3,50848.2,8B-BOB,TRAMMEL,SBCIIIART5,U10M,2009
3747.39,BOB,FRA,36.3,291,311.3,3,3747.39,8A-BOB,DREDGE,SBCIIIART5,U10M,2010
4570,BOB,FRA,34,338,124,1,4570,8B-BOB,DREDGE,SBCIIIART5,U10M,2010
38634.81,BOB,FRA,378.82,800,3034.71,3,38634.81,8A-BOB,GILL,SBCIIIART5,U10M,2010
44143.4,BOB,FRA,236.9,2445,1356.71,4,44143.4,8B-BOB,GILL,SBCIIIART5,U10M,2010
92739.63,BOB,FRA,776.85,880,5517.47,5,92739.63,8A-BOB,LONGLINE,SBCIIIART5,U10M,2010
9175.03,BOB,FRA,39.38,235,237.67,1,9175.03,8B-BOB,LONGLINE,SBCIIIART5,U10M,2010
54917.16,BOB,FRA,527.81,1044,4487.09,2,54917.16,8A-BOB,OTTER,SBCIIIART5,U10M,2010
1410,BOB,FRA,6,235,35.58,1,1410,8B-BOB,PEL_SEINE,SBCIIIART5,U10M,2010
2226.03,BOB,FRA,20.24,220,117.46,2,2226.03,8A-BOB,POTS,SBCIIIART5,U10M,2010
4423,BOB,FRA,25,404,105.79,2,4423,8B-BOB,POTS,SBCIIIART5,U10M,2010
68814.21,BOB,FRA,611.37,2279,3757.59,7,68814.21,8A-BOB,TRAMMEL,SBCIIIART5,U10M,2010
117606.4,BOB,FRA,647.74,3183,2791.35,6,117606.4,8B-BOB,TRAMMEL,SBCIIIART5,U10M,2010
2922.8,BOB,FRA,37.62,401,219.62,2,2922.8,8A-BOB,DREDGE,SBCIIIART5,U10M,2011
1920,BOB,FRA,16,338,56,1,1920,8B-BOB,DREDGE,SBCIIIART5,U10M,2011
10899.15,BOB,FRA,108.51,601,832.13,2,10899.15,8A-BOB,GILL,SBCIIIART5,U10M,2011
54419.47,BOB,FRA,294.63,3107,1855.66,3,54419.47,8B-BOB,GILL,SBCIIIART5,U10M,2011
82465.16,BOB,FRA,676.17,985,4832.27,5,82465.16,8A-BOB,LONGLINE,SBCIIIART5,U10M,2011
7285,BOB,FRA,31,235,183.83,1,7285,8B-BOB,LONGLINE,SBCIIIART5,U10M,2011
107409.43,BOB,FRA,1079.67,2237,8473.39,7,107409.43,8A-BOB,OTTER,SBCIIIART5,U10M,2011
3424.41,BOB,FRA,14.57,470,86.41,1,3424.41,8B-BOB,PEL_SEINE,SBCIIIART5,U10M,2011
9959.59,BOB,FRA,109.26,300,657.5,2,9959.59,8A-BOB,POTS,SBCIIIART5,U10M,2011
5070,BOB,FRA,30,169,120,1,5070,8B-BOB,POTS,SBCIIIART5,U10M,2011
118735.25,BOB,FRA,1111.1,2601,7148.19,7,118735.25,8A-BOB,TRAMMEL,SBCIIIART5,U10M,2011
133897.84,BOB,FRA,768.88,2689,3821.57,6,133897.84,8B-BOB,TRAMMEL,SBCIIIART5,U10M,2011
11914.53,BOB,FRA,160.72,576,930.7,2,11914.53,8A-BOB,DREDGE,SBCIIIART5,U10M,2012
1866.05,BOB,FRA,26.28,142,78.84,1,1866.05,8B-BOB,DREDGE,SBCIIIART5,U10M,2012
9498.33,BOB,FRA,91.61,426,721.91,1,9498.33,8A-BOB,GILL,SBCIIIART5,U10M,2012
87520.35,BOB,FRA,452.43,3630,2667.43,4,87520.35,8B-BOB,GILL,SBCIIIART5,U10M,2012
76323.34,BOB,FRA,578.95,881,4147.92,6,76323.34,8A-BOB,LONGLINE,SBCIIIART5,U10M,2012
11135.49,BOB,FRA,52.27,306,289.45,2,11135.49,8B-BOB,LONGLINE,SBCIIIART5,U10M,2012
57010.15,BOB,FRA,549.78,1112,4626.97,4,57010.15,8A-BOB,OTTER,SBCIIIART5,U10M,2012
2115,BOB,FRA,9,235,53.37,1,2115,8B-BOB,PEL_SEINE,SBCIIIART5,U10M,2012
3036.66,BOB,FRA,23.9,402,158.04,3,3036.66,8A-BOB,POTS,SBCIIIART5,U10M,2012
9230.25,BOB,FRA,57.86,316,208.57,2,9230.25,8B-BOB,POTS,SBCIIIART5,U10M,2012
60909.93,BOB,FRA,586.18,1576,3672,4,60909.93,8A-BOB,TRAMMEL,SBCIIIART5,U10M,2012
98820.34,BOB,FRA,671.15,3363,3275.2,7,98820.34,8B-BOB,TRAMMEL,SBCIIIART5,U10M,2012
15951,BOB,FRA,193,552,1143.14,6,15951,8A-BOB,DREDGE,SBCIIIART5,U10M,2013
142,BOB,FRA,2,71,14.18,1,142,8B-BOB,DREDGE,SBCIIIART5,U10M,2013
37592.67,BOB,FRA,369.33,675,2214.17,2,37592.67,8A-BOB,GILL,SBCIIIART5,U10M,2013
72958.84,BOB,FRA,376.34,1781,2069.3,3,72958.84,8B-BOB,GILL,SBCIIIART5,U10M,2013
63380.5,BOB,FRA,525.5,653,3745.11,6,63380.5,8A-BOB,LONGLINE,SBCIIIART5,U10M,2013
6982.5,BOB,FRA,48.5,622,296.33,4,6982.5,8B-BOB,LONGLINE,SBCIIIART5,U10M,2013
36640,BOB,FRA,366,484,3006.5,2,36640,8A-BOB,OTTER,SBCIIIART5,U10M,2013
3877.5,BOB,FRA,16.5,235,97.85,1,3877.5,8B-BOB,PEL_SEINE,SBCIIIART5,U10M,2013
16005,BOB,FRA,145.5,110,1249.85,1,16005,8A-BOB,PEL_TRAWL,SBCIIIART5,U10M,2013
21722,BOB,FRA,146.5,571,1120.22,5,21722,8A-BOB,POTS,SBCIIIART5,U10M,2013
4860,BOB,FRA,27,235,116.69,1,4860,8B-BOB,POTS,SBCIIIART5,U10M,2013
39279.5,BOB,FRA,363,428,2378.44,3,39279.5,8A-BOB,TRAMMEL,SBCIIIART5,U10M,2013
96788.67,BOB,FRA,588.67,2253,3196.65,6,96788.67,8B-BOB,TRAMMEL,SBCIIIART5,U10M,2013
9559,BOB,FRA,121,79,627.99,1,9559,8A-BOB,DREDGE,SBCIIIART5,U10M,2014
25115.75,BOB,FRA,240.24,633,1865.44,2,25115.75,8A-BOB,GILL,SBCIIIART5,U10M,2014
87653.92,BOB,FRA,516.72,2073,3311.68,4,87653.92,8B-BOB,GILL,SBCIIIART5,U10M,2014
103343.6,BOB,FRA,818.35,854,5866.41,7,103343.6,8A-BOB,LONGLINE,SBCIIIART5,U10M,2014
20903.1,BOB,FRA,105.67,338,689.7,2,20903.1,8B-BOB,LONGLINE,SBCIIIART5,U10M,2014
7189.35,BOB,FRA,76.7,682,549.3,7,7189.35,8A-BOB,NONE,SBCIIIART5,U10M,2014
100,BOB,FRA,1,100,9.8,1,100,8B-BOB,NONE,SBCIIIART5,U10M,2014
68433.7,BOB,FRA,664.46,794,5794.56,5,68433.7,8A-BOB,OTTER,SBCIIIART5,U10M,2014
1175,BOB,FRA,5,235,29.65,1,1175,8B-BOB,PEL_SEINE,SBCIIIART5,U10M,2014
185.35,BOB,FRA,1.02,182,7.46,1,185.35,8A-BOB,PEL_TRAWL,SBCIIIART5,U10M,2014
2781.86,BOB,FRA,23.94,392,172.29,3,2781.86,8A-BOB,POTS,SBCIIIART5,U10M,2014
3081.76,BOB,FRA,19.84,169,85.85,1,3081.76,8B-BOB,POTS,SBCIIIART5,U10M,2014
72022.85,BOB,FRA,669.46,1001,4233.25,4,72022.85,8A-BOB,TRAMMEL,SBCIIIART5,U10M,2014
96682.28,BOB,FRA,624.17,1875,3606.38,7,96682.28,8B-BOB,TRAMMEL,SBCIIIART5,U10M,2014
11084,BOB,FRA,134,281,826.4,2,11084,8A-BOB,DREDGE,SBCIIIART5,U10M,2015
4055,BOB,FRA,36,415,229.5,1,4055,8A-BOB,GILL,SBCIIIART5,U10M,2015
64086,BOB,FRA,378.16,2441,2335.6,3,64086,8B-BOB,GILL,SBCIIIART5,U10M,2015
88455.85,BOB,FRA,710.5,1438,5047.77,8,88455.85,8A-BOB,LONGLINE,SBCIIIART5,U10M,2015
21140.34,BOB,FRA,105.66,548,590.67,4,21140.34,8B-BOB,LONGLINE,SBCIIIART5,U10M,2015
73199.49,BOB,FRA,717.06,1413,6136.53,4,73199.49,8A-BOB,OTTER,SBCIIIART5,U10M,2015
7032.07,BOB,FRA,48,766,305.25,3,7032.07,8A-BOB,POTS,SBCIIIART5,U10M,2015
69447.56,BOB,FRA,641.88,1590,3806.43,5,69447.56,8A-BOB,TRAMMEL,SBCIIIART5,U10M,2015
52530,BOB,FRA,341.11,2488,2104.56,6,52530,8B-BOB,TRAMMEL,SBCIIIART5,U10M,2015
7294.23,BOB,FRA,80.76,198,619.28,1,7294.23,8A-BOB,DREDGE,SBCIIIART5,U10M,2016
7507.93,BOB,FRA,50.63,316,195.83,1,7507.93,8B-BOB,DREDGE,SBCIIIART5,U10M,2016
17094.42,BOB,FRA,140.32,916,1056.39,2,17094.42,8A-BOB,GILL,SBCIIIART5,U10M,2016
53197.72,BOB,FRA,316.3,2940,2210.46,3,53197.72,8B-BOB,GILL,SBCIIIART5,U10M,2016
100563.22,BOB,FRA,839.65,948,6015.87,6,100563.22,8A-BOB,LONGLINE,SBCIIIART5,U10M,2016
33645.46,BOB,FRA,172.2,683,845.49,2,33645.46,8B-BOB,LONGLINE,SBCIIIART5,U10M,2016
70532.79,BOB,FRA,682.18,1334,5759.23,6,70532.79,8A-BOB,OTTER,SBCIIIART5,U10M,2016
18615.54,BOB,FRA,119.95,452,656.97,3,18615.54,8A-BOB,POTS,SBCIIIART5,U10M,2016
6422,BOB,FRA,38,169,152,1,6422,8B-BOB,POTS,SBCIIIART5,U10M,2016
67935.17,BOB,FRA,655.15,1833,3547.02,6,67935.17,8A-BOB,TRAMMEL,SBCIIIART5,U10M,2016
55526.26,BOB,FRA,333.75,2120,2044.89,5,55526.26,8B-BOB,TRAMMEL,SBCIIIART5,U10M,2016
1669769,IIB,PRT,,,126959.74,1351,1669769,8C-9A,NONE,NONE,U10M,2003
1882993,IIB,PRT,,,142191.87,1362,1882993,8C-9A,NONE,NONE,U10M,2004
1123,IIB,FRA,,,54,1,1123,8C-9A,PEL_TRAWL,NONE,U10M,2005
1957345,IIB,PRT,,,145500.09,1467,1957345,8C-9A,NONE,NONE,U10M,2005
2284845,IIB,PRT,,,169418.18,1597,2284845,8C-9A,NONE,NONE,U10M,2006
2424685,IIB,PRT,,,178004.71,1525,2424685,8C-9A,NONE,NONE,U10M,2007
2432272,IIB,PRT,,,175741.22,1527,2432272,8C-9A,NONE,NONE,U10M,2008
14264,IIB,FRA,246,475,513.21,3,14264,8C-9A,3B,NONE,U10M,2009
7304,IIB,FRA,58,248,170.44,2,7304,8C-9A,3C,NONE,U10M,2009
3908,IIB,FRA,38,110,165.62,1,3908,8C-9A,3T,NONE,U10M,2009
280,IIB,FRA,9,108,18.21,1,280,8C-9A,GILL,NONE,U10M,2009
5458,IIB,FRA,77,532,209.58,2,5458,8C-9A,POTS,NONE,U10M,2009
2529158,IIB,PRT,,,184282.66,1561,2529158,8C-9A,NONE,NONE,U10M,2009
36.75,IIB,ESP,1,4.45,4.45,1,36.75,8C-9A,3A,NONE,U10M,2010
5126.65,IIB,ESP,75,19.05,476.25,1,5126.65,8C-9A,3B,NONE,U10M,2010
