annex,country,regulated area ,regulated gear ,species,specon,sum_discards,sum_landings,vessel length,year
BOB,FRA,8A-BOB,LONGLINE,POL,NONE,,10.996,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,POK,NONE,,0.004,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,SAN,NONE,,0.45,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,TUR,NONE,,0.021,U10M,2004
BOB,FRA,8A-BOB,LONGLINE,WHG,NONE,,29.526,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,BIB,NONE,,0.187,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,BRB,NONE,,0.083,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,DGX,NONE,,0.026,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,EAG,NONE,,0.002,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,ELE,NONE,,1.364,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,FRF,NONE,,0.035,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,GFB,NONE,,0.108,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,GUX,NONE,,0.01,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,HOM,NONE,,0.126,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,JOD,NONE,,0.024,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,MAS,NONE,,0.01,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,MGR,NONE,,2.92,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,MUL,NONE,,0.107,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,MZZ,NONE,,0.898,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,PAC,NONE,,0.007,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,RJC,NONE,,5.94,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,RJM,NONE,,1.401,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,RJN,NONE,,0.148,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,RPG,NONE,,0.004,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,SBG,NONE,,0.047,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,SCL,NONE,,0.018,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,SHD,NONE,,0.023,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,SKA,NONE,,3.06,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,SPU,NONE,,1.744,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,SRG,NONE,,0.004,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,TRS,NONE,,0.003,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,COD,NONE,,0.025,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,SAL,NONE,,0.002,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,CRE,NONE,,0.002,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,HKE,NONE,,20.421,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,BSS,NONE,,2.547,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,DGS,NONE,,0.009,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,POL,NONE,,0.352,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,TUR,NONE,,0.051,U10M,2004
BOB,FRA,8B-BOB,LONGLINE,WHG,NONE,,0.05,U10M,2004
BOB,FRA,8A-BOB,NONE,CRU,NONE,,0.12,U10M,2004
BOB,FRA,8A-BOB,NONE,CTC,NONE,,0.2,U10M,2004
BOB,FRA,8A-BOB,NONE,ELE,NONE,,0.221,U10M,2004
BOB,FRA,8A-BOB,NONE,ELX,NONE,,19.569,U10M,2004
BOB,FRA,8A-BOB,NONE,FLE,NONE,,0.1,U10M,2004
BOB,FRA,8A-BOB,NONE,LAS,NONE,,0.218,U10M,2004
BOB,FRA,8A-BOB,NONE,MUL,NONE,,2.553,U10M,2004
BOB,FRA,8A-BOB,NONE,MUX,NONE,,0.005,U10M,2004
BOB,FRA,8A-BOB,NONE,PCB,NONE,,0.12,U10M,2004
BOB,FRA,8A-BOB,NONE,RJM,NONE,,0.06,U10M,2004
BOB,FRA,8A-BOB,NONE,SHD,NONE,,0.413,U10M,2004
BOB,FRA,8A-BOB,NONE,TRS,NONE,,0.002,U10M,2004
BOB,FRA,8A-BOB,NONE,WHE,NONE,,0.035,U10M,2004
BOB,FRA,8A-BOB,NONE,SOL,NONE,,0.531,U10M,2004
BOB,FRA,8A-BOB,NONE,PLE,NONE,,0.04,U10M,2004
BOB,FRA,8A-BOB,NONE,BSS,NONE,,0.392,U10M,2004
BOB,FRA,8A-BOB,NONE,POL,NONE,,0.01,U10M,2004
BOB,FRA,8A-BOB,NONE,WHG,NONE,,0.009,U10M,2004
BOB,FRA,8B-BOB,NONE,ELX,NONE,,5.689,U10M,2004
BOB,FRA,8A-BOB,OTTER,BIB,NONE,,1.566,U10M,2004
BOB,FRA,8A-BOB,OTTER,BLL,NONE,,0.039,U10M,2004
BOB,FRA,8A-BOB,OTTER,BRB,NONE,,0.411,U10M,2004
BOB,FRA,8A-BOB,OTTER,CET,NONE,,0.489,U10M,2004
BOB,FRA,8A-BOB,OTTER,CPR,NONE,,1.448,U10M,2004
BOB,FRA,8A-BOB,OTTER,CRU,NONE,,1.569,U10M,2004
BOB,FRA,8A-BOB,OTTER,CTC,NONE,,93.198,U10M,2004
BOB,FRA,8A-BOB,OTTER,ELE,NONE,,0.207,U10M,2004
BOB,FRA,8A-BOB,OTTER,FLE,NONE,,0.357,U10M,2004
BOB,FRA,8A-BOB,OTTER,GUG,NONE,,0.1,U10M,2004
BOB,FRA,8A-BOB,OTTER,GUR,NONE,,0.011,U10M,2004
BOB,FRA,8A-BOB,OTTER,GUX,NONE,,0.125,U10M,2004
BOB,FRA,8A-BOB,OTTER,HMM,NONE,,0.703,U10M,2004
BOB,FRA,8A-BOB,OTTER,HOM,NONE,,0.094,U10M,2004
BOB,FRA,8A-BOB,OTTER,MGR,NONE,,1.469,U10M,2004
BOB,FRA,8A-BOB,OTTER,MUL,NONE,,1.844,U10M,2004
BOB,FRA,8A-BOB,OTTER,MUX,NONE,,18.077,U10M,2004
BOB,FRA,8A-BOB,OTTER,MZZ,NONE,,3.536,U10M,2004
BOB,FRA,8A-BOB,OTTER,OYF,NONE,,1.832,U10M,2004
BOB,FRA,8A-BOB,OTTER,QSC,NONE,,0.343,U10M,2004
BOB,FRA,8A-BOB,OTTER,RJC,NONE,,0.424,U10M,2004
BOB,FRA,8A-BOB,OTTER,RJM,NONE,,0.854,U10M,2004
BOB,FRA,8A-BOB,OTTER,RJN,NONE,,0.133,U10M,2004
BOB,FRA,8A-BOB,OTTER,SBG,NONE,,0.401,U10M,2004
BOB,FRA,8A-BOB,OTTER,SCL,NONE,,3.556,U10M,2004
BOB,FRA,8A-BOB,OTTER,SCX,NONE,,0.03,U10M,2004
BOB,FRA,8A-BOB,OTTER,SDV,NONE,,0.033,U10M,2004
BOB,FRA,8A-BOB,OTTER,SIL,NONE,,0.096,U10M,2004
BOB,FRA,8A-BOB,OTTER,SME,NONE,,0.037,U10M,2004
BOB,FRA,8A-BOB,OTTER,SOS,NONE,,0.032,U10M,2004
BOB,FRA,8A-BOB,OTTER,SOX,NONE,,0.092,U10M,2004
BOB,FRA,8A-BOB,OTTER,SPU,NONE,,0.296,U10M,2004
BOB,FRA,8A-BOB,OTTER,SQC,NONE,,1.576,U10M,2004
BOB,FRA,8A-BOB,OTTER,TOE,NONE,,0.12,U10M,2004
BOB,FRA,8A-BOB,OTTER,TRI,NONE,,0.037,U10M,2004
BOB,FRA,8A-BOB,OTTER,WHE,NONE,,0.644,U10M,2004
BOB,FRA,8A-BOB,OTTER,WRA,NONE,,0.01,U10M,2004
BOB,FRA,8A-BOB,OTTER,ANF,NONE,,0.79,U10M,2004
BOB,FRA,8A-BOB,OTTER,CSH,NONE,,34.935,U10M,2004
BOB,FRA,8A-BOB,OTTER,SOL,NONE,,36.949,U10M,2004
BOB,FRA,8A-BOB,OTTER,CRE,NONE,,0.055,U10M,2004
BOB,FRA,8A-BOB,OTTER,HKE,NONE,,5.182,U10M,2004
BOB,FRA,8A-BOB,OTTER,PLE,NONE,,1.895,U10M,2004
BOB,FRA,8A-BOB,OTTER,BSS,NONE,,2.952,U10M,2004
BOB,FRA,8A-BOB,OTTER,SCE,NONE,,0.41,U10M,2004
BOB,FRA,8A-BOB,OTTER,SQI,NONE,,1.502,U10M,2004
BOB,FRA,8A-BOB,OTTER,NEP,NONE,,6.774,U10M,2004
BOB,FRA,8A-BOB,OTTER,DGS,NONE,,0.003,U10M,2004
BOB,FRA,8A-BOB,OTTER,POL,NONE,,0.476,U10M,2004
BOB,FRA,8A-BOB,OTTER,SAN,NONE,,0.561,U10M,2004
BOB,FRA,8A-BOB,OTTER,SCR,NONE,,1.104,U10M,2004
BOB,FRA,8A-BOB,OTTER,TUR,NONE,,0.352,U10M,2004
BOB,FRA,8A-BOB,OTTER,WHG,NONE,,2.018,U10M,2004
BOB,FRA,8B-BOB,OTTER,BIB,NONE,,0.408,U10M,2004
BOB,FRA,8B-BOB,OTTER,CET,NONE,,33.917,U10M,2004
BOB,FRA,8B-BOB,OTTER,COB,NONE,,0.054,U10M,2004
BOB,FRA,8B-BOB,OTTER,CRU,NONE,,0.064,U10M,2004
BOB,FRA,8B-BOB,OTTER,CTC,NONE,,0.508,U10M,2004
BOB,FRA,8B-BOB,OTTER,EAG,NONE,,0.013,U10M,2004
BOB,FRA,8B-BOB,OTTER,GUX,NONE,,0.004,U10M,2004
BOB,FRA,8B-BOB,OTTER,HOM,NONE,,0.574,U10M,2004
BOB,FRA,8B-BOB,OTTER,MGR,NONE,,3.377,U10M,2004
BOB,FRA,8B-BOB,OTTER,MUL,NONE,,1.084,U10M,2004
BOB,FRA,8B-BOB,OTTER,MUX,NONE,,0.067,U10M,2004
BOB,FRA,8B-BOB,OTTER,MZZ,NONE,,1.046,U10M,2004
BOB,FRA,8B-BOB,OTTER,OYF,NONE,,0.25,U10M,2004
BOB,FRA,8B-BOB,OTTER,RJC,NONE,,0.174,U10M,2004
BOB,FRA,8B-BOB,OTTER,SDV,NONE,,0.006,U10M,2004
BOB,FRA,8B-BOB,OTTER,SKA,NONE,,0.004,U10M,2004
BOB,FRA,8B-BOB,OTTER,SOS,NONE,,0.04,U10M,2004
BOB,FRA,8B-BOB,OTTER,SPU,NONE,,0.071,U10M,2004
BOB,FRA,8B-BOB,OTTER,SQC,NONE,,0.024,U10M,2004
BOB,FRA,8B-BOB,OTTER,TOE,NONE,,0.015,U10M,2004
BOB,FRA,8B-BOB,OTTER,WHE,NONE,,0.019,U10M,2004
BOB,FRA,8B-BOB,OTTER,ANF,NONE,,0.003,U10M,2004
BOB,FRA,8B-BOB,OTTER,CSH,NONE,,0.247,U10M,2004
BOB,FRA,8B-BOB,OTTER,SOL,NONE,,0.68,U10M,2004
BOB,FRA,8B-BOB,OTTER,CRE,NONE,,0.024,U10M,2004
BOB,FRA,8B-BOB,OTTER,HKE,NONE,,0.136,U10M,2004
BOB,FRA,8B-BOB,OTTER,PLE,NONE,,0.013,U10M,2004
BOB,FRA,8B-BOB,OTTER,BSS,NONE,,0.133,U10M,2004
BOB,FRA,8B-BOB,OTTER,SQI,NONE,,0.546,U10M,2004
BOB,FRA,8B-BOB,OTTER,SCR,NONE,,0.078,U10M,2004
BOB,FRA,8B-BOB,OTTER,TUR,NONE,,0.014,U10M,2004
BOB,FRA,8B-BOB,OTTER,WHG,NONE,,0.332,U10M,2004
BOB,FRA,8A-BOB,PEL_TRAWL,ELE,NONE,,0.058,U10M,2004
BOB,FRA,8A-BOB,PEL_TRAWL,FLE,NONE,,1.02,U10M,2004
BOB,FRA,8A-BOB,PEL_TRAWL,MUL,NONE,,0.53,U10M,2004
BOB,FRA,8A-BOB,PEL_TRAWL,MZZ,NONE,,0.389,U10M,2004
BOB,FRA,8A-BOB,PEL_TRAWL,BSS,NONE,,0.015,U10M,2004
BOB,FRA,8A-BOB,POTS,BRB,NONE,,0.026,U10M,2004
BOB,FRA,8A-BOB,POTS,BSH,NONE,,0.019,U10M,2004
BOB,FRA,8A-BOB,POTS,CPR,NONE,,0.004,U10M,2004
BOB,FRA,8A-BOB,POTS,CRU,NONE,,7.496,U10M,2004
BOB,FRA,8A-BOB,POTS,CRW,NONE,,0.009,U10M,2004
BOB,FRA,8A-BOB,POTS,CTC,NONE,,0.012,U10M,2004
BOB,FRA,8A-BOB,POTS,LBE,NONE,,5.665,U10M,2004
BOB,FRA,8A-BOB,POTS,WHE,NONE,,0.28,U10M,2004
BOB,FRA,8A-BOB,POTS,ANF,NONE,,0.019,U10M,2004
BOB,FRA,8A-BOB,POTS,CRE,NONE,,97.071,U10M,2004
BOB,FRA,8A-BOB,POTS,BSS,NONE,,0.115,U10M,2004
BOB,FRA,8A-BOB,POTS,POL,NONE,,0.012,U10M,2004
BOB,FRA,8A-BOB,POTS,SCR,NONE,,31.016,U10M,2004
BOB,FRA,8A-BOB,POTS,TUR,NONE,,0.012,U10M,2004
BOB,FRA,8B-BOB,POTS,CPR,NONE,,0.15,U10M,2004
BOB,FRA,8B-BOB,POTS,CRU,NONE,,0.06,U10M,2004
BOB,FRA,8B-BOB,POTS,LBE,NONE,,0.511,U10M,2004
BOB,FRA,8B-BOB,POTS,CRE,NONE,,0.768,U10M,2004
BOB,FRA,8B-BOB,POTS,SCR,NONE,,1.983,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,BIB,NONE,,4.701,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,BLL,NONE,,1.523,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,BRB,NONE,,0.766,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,BSH,NONE,,0.14,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,CRU,NONE,,0.049,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,CRW,NONE,,0.201,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,CTC,NONE,,90.311,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,ELE,NONE,,0.011,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,FLE,NONE,,0.002,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,GAR,NONE,,0.041,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,GFB,NONE,,0.003,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,GUR,NONE,,0.438,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,GUX,NONE,,0.019,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,HOM,NONE,,0.073,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,JOD,NONE,,0.012,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,LBE,NONE,,0.559,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,MGR,NONE,,0.186,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,MUL,NONE,,2.629,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,MUX,NONE,,6.051,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,MZZ,NONE,,1.277,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,RJC,NONE,,7.505,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,RJM,NONE,,0.598,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,RJN,NONE,,2.807,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,SBG,NONE,,1.214,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,SCL,NONE,,1.671,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,SDV,NONE,,0.229,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,SHD,NONE,,0.004,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,SKA,NONE,,5.73,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,SOS,NONE,,0.152,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,SOX,NONE,,0.181,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,SPU,NONE,,0.061,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,SQC,NONE,,0.008,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,SRG,NONE,,0.018,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,TOE,NONE,,0.576,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,TRI,NONE,,0.019,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,WHE,NONE,,0.015,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,WRA,NONE,,3.155,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,ANF,NONE,,11.984,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,COD,NONE,,0.007,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,SAL,NONE,,0.013,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,SOL,NONE,,45.452,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,CRE,NONE,,0.473,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,HKE,NONE,,8.605,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,PLE,NONE,,6.342,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,BSS,NONE,,5.889,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,LEM,NONE,,0.004,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,LIN,NONE,,0.036,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,POL,NONE,,6.362,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,SCR,NONE,,28.588,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,TUR,NONE,,1.708,U10M,2004
BOB,FRA,8A-BOB,TRAMMEL,WHG,NONE,,3.191,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,BIB,NONE,,0.089,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,BLL,NONE,,0.372,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,BON,NONE,,0.257,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,BRB,NONE,,0.603,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,CET,NONE,,0.009,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,CRU,NONE,,0.5,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,CTC,NONE,,52.462,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,DGX,NONE,,0.041,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,ELE,NONE,,0.589,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,FLE,NONE,,0.01,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,GUX,NONE,,0.025,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,HOM,NONE,,0.019,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,MGR,NONE,,1.368,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,MUL,NONE,,8.223,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,MUX,NONE,,0.041,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,MZZ,NONE,,0.722,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,RJC,NONE,,0.711,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,RJM,NONE,,0.087,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,RJN,NONE,,0.081,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,SBA,NONE,,0.025,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,SBG,NONE,,4.065,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,SCL,NONE,,0.011,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,SHD,NONE,,0.02,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,SKA,NONE,,0.194,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,SOS,NONE,,0.557,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,SOX,NONE,,6.815,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,SPU,NONE,,1.716,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,SRG,NONE,,0.031,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,SSB,NONE,,0.381,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,TOE,NONE,,0.022,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,TRI,NONE,,0.184,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,WEG,NONE,,0.105,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,WRA,NONE,,0.009,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,SOL,NONE,,6.106,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,HKE,NONE,,0.043,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,PLE,NONE,,0.736,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,BSS,NONE,,4.718,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,SCR,NONE,,0.189,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,TUR,NONE,,0.314,U10M,2004
BOB,FRA,8B-BOB,TRAMMEL,WHG,NONE,,0.054,U10M,2004
BOB,FRA,8A-BOB,DREDGE,ARX,NONE,,0.48,U10M,2005
BOB,FRA,8A-BOB,DREDGE,CLV,NONE,,2.725,U10M,2005
BOB,FRA,8A-BOB,DREDGE,COC,NONE,,237.146,U10M,2005
BOB,FRA,8A-BOB,DREDGE,CTG,NONE,,24.743,U10M,2005
BOB,FRA,8A-BOB,DREDGE,HCX,NONE,,43.336,U10M,2005
BOB,FRA,8A-BOB,DREDGE,MUS,NONE,,28.65,U10M,2005
BOB,FRA,8A-BOB,DREDGE,OYC,NONE,,0.018,U10M,2005
BOB,FRA,8A-BOB,DREDGE,OYF,NONE,,0.132,U10M,2005
BOB,FRA,8A-BOB,DREDGE,SCX,NONE,,24.987,U10M,2005
BOB,FRA,8A-BOB,DREDGE,SCE,NONE,,116.619,U10M,2005
BOB,FRA,8A-BOB,DREDGE,POL,NONE,,0.17,U10M,2005
BOB,FRA,8A-BOB,DREDGE,SAN,NONE,,5.284,U10M,2005
BOB,FRA,8A-BOB,DREDGE,SCR,NONE,,0.004,U10M,2005
BOB,FRA,8B-BOB,DREDGE,MUS,NONE,,1.17,U10M,2005
BOB,FRA,8B-BOB,DREDGE,MZZ,NONE,,0.015,U10M,2005
BOB,FRA,8B-BOB,DREDGE,OYF,NONE,,0.09,U10M,2005
BOB,FRA,8B-BOB,DREDGE,SCX,NONE,,2.78,U10M,2005
BOB,FRA,8B-BOB,DREDGE,SCE,NONE,,3.76,U10M,2005
BOB,FRA,8A-BOB,GILL,BIB,NONE,,10.813,U10M,2005
BOB,FRA,8A-BOB,GILL,BLL,NONE,,0.414,U10M,2005
BOB,FRA,8A-BOB,GILL,BON,NONE,,0.019,U10M,2005
BOB,FRA,8A-BOB,GILL,BRB,NONE,,5.594,U10M,2005
BOB,FRA,8A-BOB,GILL,BSH,NONE,,0.201,U10M,2005
BOB,FRA,8A-BOB,GILL,CPR,NONE,,0.029,U10M,2005
BOB,FRA,8A-BOB,GILL,CRG,NONE,,0.07,U10M,2005
BOB,FRA,8A-BOB,GILL,CRU,NONE,,1.043,U10M,2005
BOB,FRA,8A-BOB,GILL,CRW,NONE,,0.008,U10M,2005
BOB,FRA,8A-BOB,GILL,CTC,NONE,,11.936,U10M,2005
BOB,FRA,8A-BOB,GILL,ELE,NONE,,0.012,U10M,2005
BOB,FRA,8A-BOB,GILL,FLE,NONE,,0.003,U10M,2005
BOB,FRA,8A-BOB,GILL,GAR,NONE,,0.026,U10M,2005
BOB,FRA,8A-BOB,GILL,GFB,NONE,,0.001,U10M,2005
BOB,FRA,8A-BOB,GILL,GUR,NONE,,0.191,U10M,2005
BOB,FRA,8A-BOB,GILL,HOM,NONE,,0.152,U10M,2005
BOB,FRA,8A-BOB,GILL,JOD,NONE,,0.007,U10M,2005
BOB,FRA,8A-BOB,GILL,LAS,NONE,,0.425,U10M,2005
BOB,FRA,8A-BOB,GILL,LBE,NONE,,0.079,U10M,2005
BOB,FRA,8A-BOB,GILL,MGR,NONE,,3.621,U10M,2005
BOB,FRA,8A-BOB,GILL,MUL,NONE,,25.242,U10M,2005
BOB,FRA,8A-BOB,GILL,MUX,NONE,,81.976,U10M,2005
BOB,FRA,8A-BOB,GILL,MZZ,NONE,,9.103,U10M,2005
BOB,FRA,8A-BOB,GILL,PAC,NONE,,0.028,U10M,2005
BOB,FRA,8A-BOB,GILL,RJC,NONE,,4.436,U10M,2005
BOB,FRA,8A-BOB,GILL,RJM,NONE,,0.086,U10M,2005
BOB,FRA,8A-BOB,GILL,SBG,NONE,,2.364,U10M,2005
BOB,FRA,8A-BOB,GILL,SCL,NONE,,0.916,U10M,2005
BOB,FRA,8A-BOB,GILL,SCO,NONE,,0.003,U10M,2005
BOB,FRA,8A-BOB,GILL,SCX,NONE,,0.036,U10M,2005
BOB,FRA,8A-BOB,GILL,SDV,NONE,,0.06,U10M,2005
BOB,FRA,8A-BOB,GILL,SHD,NONE,,3.175,U10M,2005
BOB,FRA,8A-BOB,GILL,SKA,NONE,,4.414,U10M,2005
BOB,FRA,8A-BOB,GILL,SME,NONE,,0.883,U10M,2005
BOB,FRA,8A-BOB,GILL,SOX,NONE,,0.09,U10M,2005
BOB,FRA,8A-BOB,GILL,SQC,NONE,,0.002,U10M,2005
BOB,FRA,8A-BOB,GILL,SRG,NONE,,0.157,U10M,2005
BOB,FRA,8A-BOB,GILL,TRI,NONE,,0.009,U10M,2005
BOB,FRA,8A-BOB,GILL,WRA,NONE,,5.591,U10M,2005
BOB,FRA,8A-BOB,GILL,ANF,NONE,,9.648,U10M,2005
BOB,FRA,8A-BOB,GILL,COD,NONE,,0.103,U10M,2005
BOB,FRA,8A-BOB,GILL,SAL,NONE,,0.028,U10M,2005
BOB,FRA,8A-BOB,GILL,SOL,NONE,,24.453,U10M,2005
BOB,FRA,8A-BOB,GILL,CRE,NONE,,1.437,U10M,2005
BOB,FRA,8A-BOB,GILL,HKE,NONE,,37.544,U10M,2005
BOB,FRA,8A-BOB,GILL,PLE,NONE,,2.072,U10M,2005
BOB,FRA,8A-BOB,GILL,BSS,NONE,,15.771,U10M,2005
BOB,FRA,8A-BOB,GILL,LEM,NONE,,0.083,U10M,2005
BOB,FRA,8A-BOB,GILL,LIN,NONE,,0.525,U10M,2005
BOB,FRA,8A-BOB,GILL,NEP,NONE,,0.061,U10M,2005
BOB,FRA,8A-BOB,GILL,POL,NONE,,38.46,U10M,2005
BOB,FRA,8A-BOB,GILL,POR,NONE,,0.026,U10M,2005
BOB,FRA,8A-BOB,GILL,SAN,NONE,,0.2,U10M,2005
BOB,FRA,8A-BOB,GILL,SCR,NONE,,20.857,U10M,2005
BOB,FRA,8A-BOB,GILL,TUR,NONE,,1.603,U10M,2005
BOB,FRA,8A-BOB,GILL,WHG,NONE,,16.36,U10M,2005
BOB,FRA,8B-BOB,GILL,BIB,NONE,,0.081,U10M,2005
BOB,FRA,8B-BOB,GILL,BLL,NONE,,0.567,U10M,2005
BOB,FRA,8B-BOB,GILL,BON,NONE,,0.58,U10M,2005
BOB,FRA,8B-BOB,GILL,BRB,NONE,,2.896,U10M,2005
BOB,FRA,8B-BOB,GILL,CET,NONE,,0.009,U10M,2005
BOB,FRA,8B-BOB,GILL,COB,NONE,,0.048,U10M,2005
BOB,FRA,8B-BOB,GILL,CRW,NONE,,0.003,U10M,2005
BOB,FRA,8B-BOB,GILL,CTC,NONE,,17.413,U10M,2005
BOB,FRA,8B-BOB,GILL,DGX,NONE,,0.468,U10M,2005
